domain,prompt_id,context_position,top_k,temperature_ratio,alpha,head_mass_gap,tail_mass,tail_count
ordinary,0,1,8,0.5,2,0.000453930099783,0.0518494951037,151928
ordinary,0,1,8,0.625,1.6,0.00316985240255,0.0518494951037,151928
ordinary,0,1,8,0.75,1.33333333333,0.010858080751,0.0518494951037,151928
ordinary,0,1,8,0.875,1.14285714286,0.020111320348,0.0518494951037,151928
ordinary,0,1,8,1,1,0,0.0518494951037,151928
ordinary,0,1,8,1.125,0.888888888889,0.120419115021,0.0518494951037,151928
ordinary,0,1,8,1.25,0.8,0.345944688937,0.0518494951037,151928
ordinary,0,1,8,1.375,0.727272727273,0.545359269758,0.0518494951037,151928
ordinary,0,1,8,1.5,0.666666666667,0.651011017165,0.0518494951037,151928
ordinary,0,1,8,1.625,0.615384615385,0.689838132649,0.0518494951037,151928
ordinary,0,1,8,1.75,0.571428571429,0.695592959679,0.0518494951037,151928
ordinary,0,1,8,1.875,0.533333333333,0.686889537807,0.0518494951037,151928
ordinary,0,1,8,2,0.5,0.672413574646,0.0518494951037,151928
ordinary,0,1,32,0.5,2,2.30538340235e-05,0.023580786331,151904
ordinary,0,1,32,0.625,1.6,0.000385876850113,0.023580786331,151904
ordinary,0,1,32,0.75,1.33333333333,0.00232444997121,0.023580786331,151904
ordinary,0,1,32,0.875,1.14285714286,0.00622126980036,0.023580786331,151904
ordinary,0,1,32,1,1,0,0.023580786331,151904
ordinary,0,1,32,1.125,0.888888888889,0.0598764200795,0.023580786331,151904
ordinary,0,1,32,1.25,0.8,0.217644895076,0.023580786331,151904
ordinary,0,1,32,1.375,0.727272727273,0.419558747941,0.023580786331,151904
ordinary,0,1,32,1.5,0.666666666667,0.567845926527,0.023580786331,151904
ordinary,0,1,32,1.625,0.615384615385,0.642351957455,0.023580786331,151904
ordinary,0,1,32,1.75,0.571428571429,0.668576978932,0.023580786331,151904
ordinary,0,1,32,1.875,0.533333333333,0.670081287908,0.023580786331,151904
ordinary,0,1,32,2,0.5,0.66027479831,0.023580786331,151904
ordinary,0,5,8,0.5,2,0.060140086899,0.408812478395,151928
ordinary,0,5,8,0.625,1.6,0.146596680314,0.408812478395,151928
ordinary,0,5,8,0.75,1.33333333333,0.228750419132,0.408812478395,151928
ordinary,0,5,8,0.875,1.14285714286,0.207861036542,0.408812478395,151928
ordinary,0,5,8,1,1,0,0.408812478395,151928
ordinary,0,5,8,1.125,0.888888888889,0.229271019136,0.408812478395,151928
ordinary,0,5,8,1.25,0.8,0.344432788432,0.408812478395,151928
ordinary,0,5,8,1.375,0.727272727273,0.382139159433,0.408812478395,151928
ordinary,0,5,8,1.5,0.666666666667,0.387747512753,0.408812478395,151928
ordinary,0,5,8,1.625,0.615384615385,0.381866291624,0.408812478395,151928
ordinary,0,5,8,1.75,0.571428571429,0.372415357741,0.408812478395,151928
ordinary,0,5,8,1.875,0.533333333333,0.362358611591,0.408812478395,151928
ordinary,0,5,8,2,0.5,0.352775215228,0.408812478395,151928
ordinary,0,5,32,0.5,2,0.0086648180872,0.260249731435,151904
ordinary,0,5,32,0.625,1.6,0.0402676657408,0.260249731435,151904
ordinary,0,5,32,0.75,1.33333333333,0.0940307921092,0.260249731435,151904
ordinary,0,5,32,0.875,1.14285714286,0.11204854584,0.260249731435,151904
ordinary,0,5,32,1,1,0,0.260249731435,151904
ordinary,0,5,32,1.125,0.888888888889,0.203060418197,0.260249731435,151904
ordinary,0,5,32,1.25,0.8,0.355601367278,0.260249731435,151904
ordinary,0,5,32,1.375,0.727272727273,0.427932743534,0.260249731435,151904
ordinary,0,5,32,1.5,0.666666666667,0.453023895178,0.260249731435,151904
ordinary,0,5,32,1.625,0.615384615385,0.456709300342,0.260249731435,151904
ordinary,0,5,32,1.75,0.571428571429,0.451623296617,0.260249731435,151904
ordinary,0,5,32,1.875,0.533333333333,0.443321269964,0.260249731435,151904
ordinary,0,5,32,2,0.5,0.434188144427,0.260249731435,151904
ordinary,0,9,8,0.5,2,0.0549191675362,0.324917043798,151928
ordinary,0,9,8,0.625,1.6,0.124874222078,0.324917043798,151928
ordinary,0,9,8,0.75,1.33333333333,0.189591967229,0.324917043798,151928
ordinary,0,9,8,0.875,1.14285714286,0.178609284957,0.324917043798,151928
ordinary,0,9,8,1,1,0,0.324917043798,151928
ordinary,0,9,8,1.125,0.888888888889,0.249113679324,0.324917043798,151928
ordinary,0,9,8,1.25,0.8,0.404284393945,0.324917043798,151928
ordinary,0,9,8,1.375,0.727272727273,0.468424919916,0.324917043798,151928
ordinary,0,9,8,1.5,0.666666666667,0.488300402485,0.324917043798,151928
ordinary,0,9,8,1.625,0.615384615385,0.490118946535,0.324917043798,151928
ordinary,0,9,8,1.75,0.571428571429,0.484995042037,0.324917043798,151928
ordinary,0,9,8,1.875,0.533333333333,0.477455433856,0.324917043798,151928
ordinary,0,9,8,2,0.5,0.469358635478,0.324917043798,151928
ordinary,0,9,32,0.5,2,0.00328335912294,0.114574339761,151904
ordinary,0,9,32,0.625,1.6,0.0157213015099,0.114574339761,151904
ordinary,0,9,32,0.75,1.33333333333,0.038635413271,0.114574339761,151904
ordinary,0,9,32,0.875,1.14285714286,0.051912336203,0.114574339761,151904
ordinary,0,9,32,1,1,0,0.114574339761,151904
ordinary,0,9,32,1.125,0.888888888889,0.161070869817,0.114574339761,151904
ordinary,0,9,32,1.25,0.8,0.364796175387,0.114574339761,151904
ordinary,0,9,32,1.375,0.727272727273,0.515261464561,0.114574339761,151904
ordinary,0,9,32,1.5,0.666666666667,0.597450330624,0.114574339761,151904
ordinary,0,9,32,1.625,0.615384615385,0.63539672321,0.114574339761,151904
ordinary,0,9,32,1.75,0.571428571429,0.649963528406,0.114574339761,151904
ordinary,0,9,32,1.875,0.533333333333,0.652926754393,0.114574339761,151904
ordinary,0,9,32,2,0.5,0.650272342434,0.114574339761,151904
ordinary,0,13,8,0.5,2,0.00886576609699,0.198418452467,151928
ordinary,0,13,8,0.625,1.6,0.0348412335141,0.198418452467,151928
ordinary,0,13,8,0.75,1.33333333333,0.0777175415561,0.198418452467,151928
ordinary,0,13,8,0.875,1.14285714286,0.0992383593393,0.198418452467,151928
ordinary,0,13,8,1,1,0,0.198418452467,151928
ordinary,0,13,8,1.125,0.888888888889,0.238212122568,0.198418452467,151928
ordinary,0,13,8,1.25,0.8,0.439531496202,0.198418452467,151928
ordinary,0,13,8,1.375,0.727272727273,0.534582732306,0.198418452467,151928
ordinary,0,13,8,1.5,0.666666666667,0.566241682604,0.198418452467,151928
ordinary,0,13,8,1.625,0.615384615385,0.570962598973,0.198418452467,151928
ordinary,0,13,8,1.75,0.571428571429,0.565421816358,0.198418452467,151928
ordinary,0,13,8,1.875,0.533333333333,0.55639671018,0.198418452467,151928
ordinary,0,13,8,2,0.5,0.546597184155,0.198418452467,151928
ordinary,0,13,32,0.5,2,0.000461833835152,0.0724799399847,151904
ordinary,0,13,32,0.625,1.6,0.00400227683737,0.0724799399847,151904
ordinary,0,13,32,0.75,1.33333333333,0.0150138227959,0.0724799399847,151904
ordinary,0,13,32,0.875,1.14285714286,0.0274465822179,0.0724799399847,151904
ordinary,0,13,32,1,1,0,0.0724799399847,151904
ordinary,0,13,32,1.125,0.888888888889,0.130799008863,0.0724799399847,151904
ordinary,0,13,32,1.25,0.8,0.337627819947,0.0724799399847,151904
ordinary,0,13,32,1.375,0.727272727273,0.510243995934,0.0724799399847,151904
ordinary,0,13,32,1.5,0.666666666667,0.608811779829,0.0724799399847,151904
ordinary,0,13,32,1.625,0.615384615385,0.654654272026,0.0724799399847,151904
ordinary,0,13,32,1.75,0.571428571429,0.672329502457,0.0724799399847,151904
ordinary,0,13,32,1.875,0.533333333333,0.676252109244,0.0724799399847,151904
ordinary,0,13,32,2,0.5,0.673689473393,0.0724799399847,151904
ordinary,0,18,8,0.5,2,0.601174754269,0.702740362693,151928
ordinary,0,18,8,0.625,1.6,0.635233832752,0.702740362693,151928
ordinary,0,18,8,0.75,1.33333333333,0.568222104698,0.702740362693,151928
ordinary,0,18,8,0.875,1.14285714286,0.295986624178,0.702740362693,151928
ordinary,0,18,8,1,1,0,0.702740362693,151928
ordinary,0,18,8,1.125,0.888888888889,0.153430767244,0.702740362693,151928
ordinary,0,18,8,1.25,0.8,0.215315783812,0.702740362693,151928
ordinary,0,18,8,1.375,0.727272727273,0.239641656658,0.702740362693,151928
ordinary,0,18,8,1.5,0.666666666667,0.249221785157,0.702740362693,151928
ordinary,0,18,8,1.625,0.615384615385,0.25272038765,0.702740362693,151928
ordinary,0,18,8,1.75,0.571428571429,0.253569967031,0.702740362693,151928
ordinary,0,18,8,1.875,0.533333333333,0.253226084886,0.702740362693,151928
ordinary,0,18,8,2,0.5,0.252345853999,0.702740362693,151928
ordinary,0,18,32,0.5,2,0.13672837743,0.421249942446,151904
ordinary,0,18,32,0.625,1.6,0.230226905703,0.421249942446,151904
ordinary,0,18,32,0.75,1.33333333333,0.279212035599,0.421249942446,151904
ordinary,0,18,32,0.875,1.14285714286,0.208041448307,0.421249942446,151904
ordinary,0,18,32,1,1,0,0.421249942446,151904
ordinary,0,18,32,1.125,0.888888888889,0.207006322124,0.421249942446,151904
ordinary,0,18,32,1.25,0.8,0.32905985677,0.421249942446,151904
ordinary,0,18,32,1.375,0.727272727273,0.385997740481,0.421249942446,151904
ordinary,0,18,32,1.5,0.666666666667,0.409448216346,0.421249942446,151904
ordinary,0,18,32,1.625,0.615384615385,0.417330851311,0.421249942446,151904
ordinary,0,18,32,1.75,0.571428571429,0.418105836745,0.421249942446,151904
ordinary,0,18,32,1.875,0.533333333333,0.415673576281,0.421249942446,151904
ordinary,0,18,32,2,0.5,0.411863839928,0.421249942446,151904
ordinary,0,22,8,0.5,2,0.0226947762816,0.19251677452,151928
ordinary,0,22,8,0.625,1.6,0.0586203720732,0.19251677452,151928
ordinary,0,22,8,0.75,1.33333333333,0.0997946819941,0.19251677452,151928
ordinary,0,22,8,0.875,1.14285714286,0.108265265324,0.19251677452,151928
ordinary,0,22,8,1,1,0,0.19251677452,151928
ordinary,0,22,8,1.125,0.888888888889,0.238068774315,0.19251677452,151928
ordinary,0,22,8,1.25,0.8,0.451292963524,0.19251677452,151928
ordinary,0,22,8,1.375,0.727272727273,0.56476254024,0.19251677452,151928
ordinary,0,22,8,1.5,0.666666666667,0.61141051497,0.19251677452,151928
ordinary,0,22,8,1.625,0.615384615385,0.62658023329,0.19251677452,151928
ordinary,0,22,8,1.75,0.571428571429,0.628193529832,0.19251677452,151928
ordinary,0,22,8,1.875,0.533333333333,0.624143293944,0.19251677452,151928
ordinary,0,22,8,2,0.5,0.617871456665,0.19251677452,151928
ordinary,0,22,32,0.5,2,0.000833891077072,0.0883152793549,151904
ordinary,0,22,32,0.625,1.6,0.00604952228051,0.0883152793549,151904
ordinary,0,22,32,0.75,1.33333333333,0.0199863633337,0.0883152793549,151904
ordinary,0,22,32,0.875,1.14285714286,0.0332849227733,0.0883152793549,151904
ordinary,0,22,32,1,1,0,0.0883152793549,151904
ordinary,0,22,32,1.125,0.888888888889,0.13763316266,0.0883152793549,151904
ordinary,0,22,32,1.25,0.8,0.337257070763,0.0883152793549,151904
ordinary,0,22,32,1.375,0.727272727273,0.492716988314,0.0883152793549,151904
ordinary,0,22,32,1.5,0.666666666667,0.575218380418,0.0883152793549,151904
ordinary,0,22,32,1.625,0.615384615385,0.608654326711,0.0883152793549,151904
ordinary,0,22,32,1.75,0.571428571429,0.616728489774,0.0883152793549,151904
ordinary,0,22,32,1.875,0.533333333333,0.61293587571,0.0883152793549,151904
ordinary,0,22,32,2,0.5,0.603981103385,0.0883152793549,151904
ordinary,0,26,8,0.5,2,0.0356005233518,0.209886732317,151928
ordinary,0,26,8,0.625,1.6,0.0771677062728,0.209886732317,151928
ordinary,0,26,8,0.75,1.33333333333,0.118721125121,0.209886732317,151928
ordinary,0,26,8,0.875,1.14285714286,0.120605815807,0.209886732317,151928
ordinary,0,26,8,1,1,0,0.209886732317,151928
ordinary,0,26,8,1.125,0.888888888889,0.241465527757,0.209886732317,151928
ordinary,0,26,8,1.25,0.8,0.44796705482,0.209886732317,151928
ordinary,0,26,8,1.375,0.727272727273,0.555995390329,0.209886732317,151928
ordinary,0,26,8,1.5,0.666666666667,0.600159996802,0.209886732317,151928
ordinary,0,26,8,1.625,0.615384615385,0.614280854887,0.209886732317,151928
ordinary,0,26,8,1.75,0.571428571429,0.615368574531,0.209886732317,151928
ordinary,0,26,8,1.875,0.533333333333,0.61095894869,0.209886732317,151928
ordinary,0,26,8,2,0.5,0.604369922459,0.209886732317,151928
ordinary,0,26,32,0.5,2,0.000528027152072,0.0394014303677,151904
ordinary,0,26,32,0.625,1.6,0.00322432950623,0.0394014303677,151904
ordinary,0,26,32,0.75,1.33333333333,0.00976793113951,0.0394014303677,151904
ordinary,0,26,32,0.875,1.14285714286,0.0160664637033,0.0394014303677,151904
ordinary,0,26,32,1,1,0,0.0394014303677,151904
ordinary,0,26,32,1.125,0.888888888889,0.0833843420186,0.0394014303677,151904
ordinary,0,26,32,1.25,0.8,0.253728774152,0.0394014303677,151904
ordinary,0,26,32,1.375,0.727272727273,0.449099265369,0.0394014303677,151904
ordinary,0,26,32,1.5,0.666666666667,0.597337650165,0.0394014303677,151904
ordinary,0,26,32,1.625,0.615384615385,0.685486275523,0.0394014303677,151904
ordinary,0,26,32,1.75,0.571428571429,0.731408243349,0.0394014303677,151904
ordinary,0,26,32,1.875,0.533333333333,0.752883582342,0.0394014303677,151904
ordinary,0,26,32,2,0.5,0.761058817682,0.0394014303677,151904
ordinary,0,30,8,0.5,2,0.0023660227413,0.0771602931511,151928
ordinary,0,30,8,0.625,1.6,0.0104488387457,0.0771602931511,151928
ordinary,0,30,8,0.75,1.33333333333,0.0258934033557,0.0771602931511,151928
ordinary,0,30,8,0.875,1.14285714286,0.0378962282949,0.0771602931511,151928
ordinary,0,30,8,1,1,0,0.0771602931511,151928
ordinary,0,30,8,1.125,0.888888888889,0.16076369121,0.0771602931511,151928
ordinary,0,30,8,1.25,0.8,0.403614323882,0.0771602931511,151928
ordinary,0,30,8,1.375,0.727272727273,0.590037609527,0.0771602931511,151928
ordinary,0,30,8,1.5,0.666666666667,0.686331817,0.0771602931511,151928
ordinary,0,30,8,1.625,0.615384615385,0.726848999176,0.0771602931511,151928
ordinary,0,30,8,1.75,0.571428571429,0.740486849772,0.0771602931511,151928
ordinary,0,30,8,1.875,0.533333333333,0.741979491623,0.0771602931511,151928
ordinary,0,30,8,2,0.5,0.738106088802,0.0771602931511,151928
ordinary,0,30,32,0.5,2,1.628666491e-05,0.0144483567736,151904
ordinary,0,30,32,0.625,1.6,0.000269795216431,0.0144483567736,151904
ordinary,0,30,32,0.75,1.33333333333,0.00158643497227,0.0144483567736,151904
ordinary,0,30,32,0.875,1.14285714286,0.00415019075244,0.0144483567736,151904
ordinary,0,30,32,1,1,0,0.0144483567736,151904
ordinary,0,30,32,1.125,0.888888888889,0.04080278417,0.0144483567736,151904
ordinary,0,30,32,1.25,0.8,0.161489381006,0.0144483567736,151904
ordinary,0,30,32,1.375,0.727272727273,0.352179633858,0.0144483567736,151904
ordinary,0,30,32,1.5,0.666666666667,0.53388917254,0.0144483567736,151904
ordinary,0,30,32,1.625,0.615384615385,0.655593678787,0.0144483567736,151904
ordinary,0,30,32,1.75,0.571428571429,0.721692850263,0.0144483567736,151904
ordinary,0,30,32,1.875,0.533333333333,0.752502307016,0.0144483567736,151904
ordinary,0,30,32,2,0.5,0.763679012238,0.0144483567736,151904
ordinary,1,1,8,0.5,2,0.000139576668197,0.0254381144284,151928
ordinary,1,1,8,0.625,1.6,0.00117806798742,0.0254381144284,151928
ordinary,1,1,8,0.75,1.33333333333,0.00459618222571,0.0254381144284,151928
ordinary,1,1,8,0.875,1.14285714286,0.00949497177008,0.0254381144284,151928
ordinary,1,1,8,1,1,0,0.0254381144284,151928
ordinary,1,1,8,1.125,0.888888888889,0.0752547430862,0.0254381144284,151928
ordinary,1,1,8,1.25,0.8,0.264656110006,0.0254381144284,151928
ordinary,1,1,8,1.375,0.727272727273,0.495820679709,0.0254381144284,151928
ordinary,1,1,8,1.5,0.666666666667,0.657804115464,0.0254381144284,151928
ordinary,1,1,8,1.625,0.615384615385,0.738701374602,0.0254381144284,151928
ordinary,1,1,8,1.75,0.571428571429,0.770604100101,0.0254381144284,151928
ordinary,1,1,8,1.875,0.533333333333,0.778216618876,0.0254381144284,151928
ordinary,1,1,8,2,0.5,0.774485811205,0.0254381144284,151928
ordinary,1,1,32,0.5,2,4.43110599668e-06,0.0121545001439,151904
ordinary,1,1,32,0.625,1.6,0.000110170087992,0.0121545001439,151904
ordinary,1,1,32,0.75,1.33333333333,0.000860392709163,0.0121545001439,151904
ordinary,1,1,32,0.875,1.14285714286,0.00277145257397,0.0121545001439,151904
ordinary,1,1,32,1,1,0,0.0121545001439,151904
ordinary,1,1,32,1.125,0.888888888889,0.0359514059106,0.0121545001439,151904
ordinary,1,1,32,1.25,0.8,0.154595168475,0.0121545001439,151904
ordinary,1,1,32,1.375,0.727272727273,0.34989264289,0.0121545001439,151904
ordinary,1,1,32,1.5,0.666666666667,0.529428805701,0.0121545001439,151904
ordinary,1,1,32,1.625,0.615384615385,0.636802425882,0.0121545001439,151904
ordinary,1,1,32,1.75,0.571428571429,0.683236473782,0.0121545001439,151904
ordinary,1,1,32,1.875,0.533333333333,0.694552540662,0.0121545001439,151904
ordinary,1,1,32,2,0.5,0.688445691728,0.0121545001439,151904
ordinary,1,5,8,0.5,2,0.245135825923,0.496498184426,151928
ordinary,1,5,8,0.625,1.6,0.338050834978,0.496498184426,151928
ordinary,1,5,8,0.75,1.33333333333,0.375440600311,0.496498184426,151928
ordinary,1,5,8,0.875,1.14285714286,0.267804435743,0.496498184426,151928
ordinary,1,5,8,1,1,0,0.496498184426,151928
ordinary,1,5,8,1.125,0.888888888889,0.224031558963,0.496498184426,151928
ordinary,1,5,8,1.25,0.8,0.331374050704,0.496498184426,151928
ordinary,1,5,8,1.375,0.727272727273,0.372394917158,0.496498184426,151928
ordinary,1,5,8,1.5,0.666666666667,0.385505163128,0.496498184426,151928
ordinary,1,5,8,1.625,0.615384615385,0.387453548786,0.496498184426,151928
ordinary,1,5,8,1.75,0.571428571429,0.384969806674,0.496498184426,151928
ordinary,1,5,8,1.875,0.533333333333,0.380812548611,0.496498184426,151928
ordinary,1,5,8,2,0.5,0.376151021841,0.496498184426,151928
ordinary,1,5,32,0.5,2,0.0381623665415,0.285685289255,151904
ordinary,1,5,32,0.625,1.6,0.0962517196756,0.285685289255,151904
ordinary,1,5,32,0.75,1.33333333333,0.152660129014,0.285685289255,151904
ordinary,1,5,32,0.875,1.14285714286,0.143591363444,0.285685289255,151904
ordinary,1,5,32,1,1,0,0.285685289255,151904
ordinary,1,5,32,1.125,0.888888888889,0.215012737051,0.285685289255,151904
ordinary,1,5,32,1.25,0.8,0.374872511912,0.285685289255,151904
ordinary,1,5,32,1.375,0.727272727273,0.457831559217,0.285685289255,151904
ordinary,1,5,32,1.5,0.666666666667,0.493793219278,0.285685289255,151904
ordinary,1,5,32,1.625,0.615384615385,0.506695666119,0.285685289255,151904
ordinary,1,5,32,1.75,0.571428571429,0.508941729148,0.285685289255,151904
ordinary,1,5,32,1.875,0.533333333333,0.506382316859,0.285685289255,151904
ordinary,1,5,32,2,0.5,0.501758429701,0.285685289255,151904
ordinary,1,9,8,0.5,2,0.0160838710817,0.260153584684,151928
ordinary,1,9,8,0.625,1.6,0.0565462698634,0.260153584684,151928
ordinary,1,9,8,0.75,1.33333333333,0.114201365394,0.260153584684,151928
ordinary,1,9,8,0.875,1.14285714286,0.131627959602,0.260153584684,151928
ordinary,1,9,8,1,1,0,0.260153584684,151928
ordinary,1,9,8,1.125,0.888888888889,0.24371626468,0.260153584684,151928
ordinary,1,9,8,1.25,0.8,0.414962504974,0.260153584684,151928
ordinary,1,9,8,1.375,0.727272727273,0.486056986781,0.260153584684,151928
ordinary,1,9,8,1.5,0.666666666667,0.505519434916,0.260153584684,151928
ordinary,1,9,8,1.625,0.615384615385,0.504346152706,0.260153584684,151928
ordinary,1,9,8,1.75,0.571428571429,0.495768332516,0.260153584684,151928
ordinary,1,9,8,1.875,0.533333333333,0.48501809292,0.260153584684,151928
ordinary,1,9,8,2,0.5,0.47413339732,0.260153584684,151928
ordinary,1,9,32,0.5,2,0.00101457553445,0.0955776774217,151904
ordinary,1,9,32,0.625,1.6,0.00733795202333,0.0955776774217,151904
ordinary,1,9,32,0.75,1.33333333333,0.0238208011585,0.0955776774217,151904
ordinary,1,9,32,0.875,1.14285714286,0.0385770236297,0.0955776774217,151904
ordinary,1,9,32,1,1,0,0.0955776774217,151904
ordinary,1,9,32,1.125,0.888888888889,0.148688099143,0.0955776774217,151904
ordinary,1,9,32,1.25,0.8,0.354024463834,0.0955776774217,151904
ordinary,1,9,32,1.375,0.727272727273,0.510370907844,0.0955776774217,151904
ordinary,1,9,32,1.5,0.666666666667,0.595048773291,0.0955776774217,151904
ordinary,1,9,32,1.625,0.615384615385,0.632730097844,0.0955776774217,151904
ordinary,1,9,32,1.75,0.571428571429,0.645955150328,0.0955776774217,151904
ordinary,1,9,32,1.875,0.533333333333,0.647362023402,0.0955776774217,151904
ordinary,1,9,32,2,0.5,0.643257791873,0.0955776774217,151904
ordinary,1,13,8,0.5,2,0.00710883485861,0.187931167752,151928
ordinary,1,13,8,0.625,1.6,0.0299915261773,0.187931167752,151928
ordinary,1,13,8,0.75,1.33333333333,0.0694522907723,0.187931167752,151928
ordinary,1,13,8,0.875,1.14285714286,0.0904346682314,0.187931167752,151928
ordinary,1,13,8,1,1,0,0.187931167752,151928
ordinary,1,13,8,1.125,0.888888888889,0.226265621432,0.187931167752,151928
ordinary,1,13,8,1.25,0.8,0.426739499129,0.187931167752,151928
ordinary,1,13,8,1.375,0.727272727273,0.524401610178,0.187931167752,151928
ordinary,1,13,8,1.5,0.666666666667,0.556394141808,0.187931167752,151928
ordinary,1,13,8,1.625,0.615384615385,0.559416091522,0.187931167752,151928
ordinary,1,13,8,1.75,0.571428571429,0.551168316789,0.187931167752,151928
ordinary,1,13,8,1.875,0.533333333333,0.539067642505,0.187931167752,151928
ordinary,1,13,8,2,0.5,0.526146785717,0.187931167752,151928
ordinary,1,13,32,0.5,2,0.000417662300566,0.0663246242443,151904
ordinary,1,13,32,0.625,1.6,0.00364564824988,0.0663246242443,151904
ordinary,1,13,32,0.75,1.33333333333,0.0136134445868,0.0663246242443,151904
ordinary,1,13,32,0.875,1.14285714286,0.0247920142813,0.0663246242443,151904
ordinary,1,13,32,1,1,0,0.0663246242443,151904
ordinary,1,13,32,1.125,0.888888888889,0.121101495449,0.0663246242443,151904
ordinary,1,13,32,1.25,0.8,0.321830191272,0.0663246242443,151904
ordinary,1,13,32,1.375,0.727272727273,0.498309008459,0.0663246242443,151904
ordinary,1,13,32,1.5,0.666666666667,0.603069776478,0.0663246242443,151904
ordinary,1,13,32,1.625,0.615384615385,0.652892039949,0.0663246242443,151904
ordinary,1,13,32,1.75,0.571428571429,0.67225513554,0.0663246242443,151904
ordinary,1,13,32,1.875,0.533333333333,0.6764236916,0.0663246242443,151904
ordinary,1,13,32,2,0.5,0.673322221363,0.0663246242443,151904
ordinary,1,18,8,0.5,2,0.461380089617,0.607544154986,151928
ordinary,1,18,8,0.625,1.6,0.517215558675,0.607544154986,151928
ordinary,1,18,8,0.75,1.33333333333,0.499483984168,0.607544154986,151928
ordinary,1,18,8,0.875,1.14285714286,0.301979205617,0.607544154986,151928
ordinary,1,18,8,1,1,0,0.607544154986,151928
ordinary,1,18,8,1.125,0.888888888889,0.193413460548,0.607544154986,151928
ordinary,1,18,8,1.25,0.8,0.277412186345,0.607544154986,151928
ordinary,1,18,8,1.375,0.727272727273,0.3103886795,0.607544154986,151928
ordinary,1,18,8,1.5,0.666666666667,0.322766650037,0.607544154986,151928
ordinary,1,18,8,1.625,0.615384615385,0.326719256446,0.607544154986,151928
ordinary,1,18,8,1.75,0.571428571429,0.327096283844,0.607544154986,151928
ordinary,1,18,8,1.875,0.533333333333,0.325931237804,0.607544154986,151928
ordinary,1,18,8,2,0.5,0.32412426705,0.607544154986,151928
ordinary,1,18,32,0.5,2,0.0628423612654,0.338567904035,151904
ordinary,1,18,32,0.625,1.6,0.135633288931,0.338567904035,151904
ordinary,1,18,32,0.75,1.33333333333,0.19409116737,0.338567904035,151904
ordinary,1,18,32,0.875,1.14285714286,0.166710679182,0.338567904035,151904
ordinary,1,18,32,1,1,0,0.338567904035,151904
ordinary,1,18,32,1.125,0.888888888889,0.210520528765,0.338567904035,151904
ordinary,1,18,32,1.25,0.8,0.351662574783,0.338567904035,151904
ordinary,1,18,32,1.375,0.727272727273,0.420530696833,0.338567904035,151904
ordinary,1,18,32,1.5,0.666666666667,0.448546728842,0.338567904035,151904
ordinary,1,18,32,1.625,0.615384615385,0.457089733269,0.338567904035,151904
ordinary,1,18,32,1.75,0.571428571429,0.456793796529,0.338567904035,151904
ordinary,1,18,32,1.875,0.533333333333,0.452616071934,0.338567904035,151904
ordinary,1,18,32,2,0.5,0.446867321462,0.338567904035,151904
ordinary,1,22,8,0.5,2,0.018332274458,0.18789629001,151928
ordinary,1,22,8,0.625,1.6,0.051794603228,0.18789629001,151928
ordinary,1,22,8,0.75,1.33333333333,0.0924870157643,0.18789629001,151928
ordinary,1,22,8,0.875,1.14285714286,0.102989564847,0.18789629001,151928
ordinary,1,22,8,1,1,0,0.18789629001,151928
ordinary,1,22,8,1.125,0.888888888889,0.232961935599,0.18789629001,151928
ordinary,1,22,8,1.25,0.8,0.444971085565,0.18789629001,151928
ordinary,1,22,8,1.375,0.727272727273,0.558291493299,0.18789629001,151928
ordinary,1,22,8,1.5,0.666666666667,0.604125838275,0.18789629001,151928
ordinary,1,22,8,1.625,0.615384615385,0.617919274076,0.18789629001,151928
ordinary,1,22,8,1.75,0.571428571429,0.617911468695,0.18789629001,151928
ordinary,1,22,8,1.875,0.533333333333,0.612186036417,0.18789629001,151928
ordinary,1,22,8,2,0.5,0.604276850668,0.18789629001,151928
ordinary,1,22,32,0.5,2,0.0008788711446,0.100518724757,151904
ordinary,1,22,32,0.625,1.6,0.00666649360335,0.100518724757,151904
ordinary,1,22,32,0.75,1.33333333333,0.0223902940055,0.100518724757,151904
ordinary,1,22,32,0.875,1.14285714286,0.0372355410297,0.100518724757,151904
ordinary,1,22,32,1,1,0,0.100518724757,151904
ordinary,1,22,32,1.125,0.888888888889,0.145860675733,0.100518724757,151904
ordinary,1,22,32,1.25,0.8,0.343385742731,0.100518724757,151904
ordinary,1,22,32,1.375,0.727272727273,0.486681479635,0.100518724757,151904
ordinary,1,22,32,1.5,0.666666666667,0.557293406762,0.100518724757,151904
ordinary,1,22,32,1.625,0.615384615385,0.582407912512,0.100518724757,151904
ordinary,1,22,32,1.75,0.571428571429,0.585068923419,0.100518724757,151904
ordinary,1,22,32,1.875,0.533333333333,0.577727924714,0.100518724757,151904
ordinary,1,22,32,2,0.5,0.566381638867,0.100518724757,151904
ordinary,1,26,8,0.5,2,0.049352677803,0.23156951851,151928
ordinary,1,26,8,0.625,1.6,0.0988249970112,0.23156951851,151928
ordinary,1,26,8,0.75,1.33333333333,0.142718139186,0.23156951851,151928
ordinary,1,26,8,0.875,1.14285714286,0.137915502842,0.23156951851,151928
ordinary,1,26,8,1,1,0,0.23156951851,151928
ordinary,1,26,8,1.125,0.888888888889,0.251314024645,0.23156951851,151928
ordinary,1,26,8,1.25,0.8,0.453158348199,0.23156951851,151928
ordinary,1,26,8,1.375,0.727272727273,0.555920542461,0.23156951851,151928
ordinary,1,26,8,1.5,0.666666666667,0.598313058993,0.23156951851,151928
